"","domain","type","language","in_list_chatgpt","in_list_hbi","in_list_scharkow","in_list_stier","in_list_w3news"
"1216","valenciaplaza.com","digital-born news outlet","es",FALSE,FALSE,FALSE,TRUE,FALSE
"1217","valeursactuelles.com","legacy press","fr",FALSE,FALSE,FALSE,TRUE,FALSE
"1218","vaticannews.va","digital-born news outlet","af",TRUE,FALSE,FALSE,FALSE,FALSE
"1219","vdi-nachrichten.com","legacy press","de",FALSE,TRUE,FALSE,FALSE,FALSE
"1220","ventidicronaca.it","digital-born news outlet","it",TRUE,FALSE,FALSE,FALSE,FALSE
"1221","vera-lengsfeld.de","hyperpartisan news","de",FALSE,FALSE,FALSE,FALSE,FALSE
"1222","verlag-dreisbach.de","legacy press","de",FALSE,TRUE,FALSE,FALSE,FALSE
"1223","verlagshaus-jaumann.de","legacy press","de",FALSE,TRUE,FALSE,FALSE,FALSE
"1224","vice.com","digital-born news outlet","de",FALSE,FALSE,FALSE,TRUE,FALSE
"1225","vilaweb.cat","digital-born news outlet","ca",FALSE,FALSE,FALSE,TRUE,FALSE
"1226","vinnews.com","hyperpartisan news",NA,TRUE,FALSE,FALSE,FALSE,FALSE
"1227","vkz.de","legacy press","de",FALSE,TRUE,TRUE,FALSE,FALSE
"1228","voanews.com","public broadcaster","en",FALSE,FALSE,FALSE,TRUE,FALSE
"1229","vogtland-anzeiger.de","legacy press","de",FALSE,TRUE,FALSE,FALSE,FALSE
"1230","volksfreund.de","legacy press","de",FALSE,TRUE,FALSE,FALSE,FALSE
"1231","volksstimme.de","legacy press","de",FALSE,TRUE,TRUE,TRUE,FALSE
"1232","volksverpetzer.de","hyperpartisan news","de",FALSE,FALSE,FALSE,TRUE,FALSE
"1233","vorsprung-online.de","legacy press","de",FALSE,FALSE,TRUE,FALSE,FALSE
"1234","vox.com","digital-born news outlet","en",FALSE,FALSE,FALSE,TRUE,FALSE
"1235","vox.de","commercial broadcaster","de",FALSE,FALSE,FALSE,TRUE,FALSE
"1236","voxnews.info","hyperpartisan news","it",FALSE,FALSE,FALSE,TRUE,FALSE
"1237","vozpopuli.com","digital-born news outlet","es",FALSE,FALSE,FALSE,TRUE,FALSE
"1238","vunv1863.wordpress.com","hyperpartisan news","de",FALSE,FALSE,FALSE,FALSE,FALSE
"1239","wa.de","legacy press","de",FALSE,TRUE,TRUE,TRUE,FALSE
"1240","waddische.de","legacy press","de",FALSE,TRUE,FALSE,FALSE,FALSE
"1241","wahrheitspresse.xyz","hyperpartisan news","de",FALSE,FALSE,FALSE,FALSE,FALSE
"1242","waltroper-zeitung.de","legacy press","de",FALSE,FALSE,TRUE,FALSE,FALSE
"1243","washingtonexaminer.com","legacy press","en",FALSE,FALSE,FALSE,TRUE,FALSE
"1244","washingtonpost.com","legacy press","en",FALSE,FALSE,FALSE,TRUE,FALSE
"1245","washingtonpress.com","hyperpartisan news","en",FALSE,FALSE,FALSE,TRUE,FALSE
"1246","washingtontimes.com","legacy press","en",FALSE,FALSE,FALSE,TRUE,FALSE
"1247","wasserburg24.de","digital-born news outlet","de",FALSE,FALSE,FALSE,FALSE,FALSE
"1248","wasserburger-stimme.de","tabloid newspaper","de",TRUE,FALSE,FALSE,FALSE,FALSE
"1249","watergate.tv","hyperpartisan news",NA,FALSE,FALSE,FALSE,TRUE,FALSE
"1250","watson.ch","digital-born news outlet","de",FALSE,FALSE,FALSE,TRUE,FALSE
"1251","watson.de","digital-born news outlet","de",FALSE,FALSE,TRUE,TRUE,FALSE
"1252","waz-online.de","legacy press","de",FALSE,TRUE,TRUE,FALSE,TRUE
"1253","waz.de","legacy press","de",FALSE,FALSE,TRUE,TRUE,FALSE
"1254","wdr.de","public broadcaster","de",FALSE,FALSE,FALSE,TRUE,FALSE
"1255","wdr2.de","public broadcaster","de",FALSE,FALSE,FALSE,TRUE,FALSE
"1256","weau.com","commercial broadcaster","en",FALSE,FALSE,FALSE,TRUE,FALSE
"1257","web.de/magazine","portal",NA,NA,NA,NA,NA,NA
"1258","web.de/magazine/panorama","portal",NA,NA,NA,NA,NA,NA
"1259","web.de/magazine/politik","portal",NA,NA,NA,NA,NA,NA
"1260","welt.de","legacy press","de",FALSE,TRUE,TRUE,TRUE,FALSE
"1261","weltwoche.ch","legacy press","de",TRUE,FALSE,FALSE,FALSE,FALSE
"1262","werra-rundschau.de","legacy press","de",FALSE,TRUE,TRUE,FALSE,FALSE
"1263","weser-kurier.de","legacy press","de",TRUE,TRUE,TRUE,FALSE,TRUE
"1264","westallgaeuer-zeitung.de","legacy press","de",FALSE,TRUE,FALSE,FALSE,FALSE
"1265","westernjournal.com","hyperpartisan news","en",FALSE,FALSE,FALSE,TRUE,FALSE
"1266","westfalen-blatt.de","legacy press","de",TRUE,TRUE,TRUE,FALSE,FALSE
"1267","wetterauer-zeitung.de","legacy press","de",FALSE,TRUE,TRUE,FALSE,FALSE
"1268","wiesbadener-kurier.de","legacy press","de",FALSE,TRUE,TRUE,FALSE,FALSE
"1269","wiesbadener-tagblatt.de","legacy press",NA,FALSE,FALSE,TRUE,FALSE,FALSE
"1270","winsener-anzeiger.info","legacy press",NA,FALSE,TRUE,FALSE,FALSE,FALSE
"1271","wired.com","legacy press","en",FALSE,FALSE,FALSE,TRUE,FALSE
"1272","wired.it","digital-born news outlet","it",FALSE,FALSE,FALSE,TRUE,FALSE
"1273","wirsindeins.org","hyperpartisan news","de",FALSE,FALSE,FALSE,FALSE,FALSE
"1274","wissensmanufaktur.net","hyperpartisan news","de",FALSE,FALSE,FALSE,FALSE,FALSE
"1275","wiwo.de","legacy press","de",FALSE,FALSE,TRUE,TRUE,TRUE
"1276","wlz-online.de","legacy press","de",FALSE,TRUE,TRUE,FALSE,TRUE
"1277","wn.de","legacy press","de",TRUE,TRUE,TRUE,FALSE,TRUE
"1278","wnoz.de","legacy press","de",FALSE,TRUE,FALSE,FALSE,FALSE
"1279","wochenanzeiger.de","tabloid newspaper","de",TRUE,FALSE,FALSE,FALSE,FALSE
"1280","wochenblatt-dlv.de","legacy press","de",TRUE,FALSE,FALSE,FALSE,FALSE
"1281","wochenblatt-news.de","legacy press","de",TRUE,FALSE,FALSE,FALSE,FALSE
"1282","wochenblatt-reporter.de","digital-born news outlet","de",TRUE,FALSE,FALSE,FALSE,FALSE
"1283","wochenblatt.com","digital-born news outlet","de",TRUE,FALSE,FALSE,FALSE,FALSE
"1284","wochenblatt.de","tabloid newspaper","de",TRUE,FALSE,TRUE,FALSE,FALSE
"1285","wochenblatt.net","legacy press","de",FALSE,FALSE,TRUE,FALSE,FALSE
"1286","wochenblick.at","hyperpartisan news","de",FALSE,FALSE,FALSE,FALSE,FALSE
"1287","wochenendspiegel.de","tabloid newspaper","de",TRUE,FALSE,FALSE,FALSE,FALSE
"1288","wochenspiegellive.de","legacy press","de",TRUE,FALSE,FALSE,FALSE,FALSE
"1289","wochenspiegelonline.de","legacy press",NA,FALSE,FALSE,TRUE,FALSE,FALSE
"1290","wolfenbuetteler-zeitung.de","legacy press","de",FALSE,TRUE,FALSE,FALSE,FALSE
"1291","wolfsburger-nachrichten.de","legacy press","de",FALSE,TRUE,FALSE,FALSE,FALSE
"1292","worldisraelnews.com","hyperpartisan news",NA,TRUE,FALSE,FALSE,FALSE,FALSE
"1293","worldjusticenews.com","digital-born news outlet","en",FALSE,FALSE,FALSE,TRUE,FALSE
"1294","wormser-zeitung.de","legacy press","de",FALSE,TRUE,TRUE,FALSE,FALSE
"1295","wp.de","legacy press","de",TRUE,TRUE,TRUE,FALSE,FALSE
"1296","wp.pl","tabloid newspaper","pl",TRUE,FALSE,FALSE,FALSE,FALSE
"1297","wpxi.com","commercial broadcaster","en",FALSE,FALSE,FALSE,TRUE,FALSE
"1298","wr.de","legacy press","de",FALSE,TRUE,TRUE,FALSE,FALSE
"1299","wsbtv.com","commercial broadcaster","en",FALSE,FALSE,FALSE,TRUE,FALSE
"1300","wsj.com","legacy press","en",FALSE,FALSE,FALSE,TRUE,FALSE
"1301","wuppertaler-rundschau.de","tabloid newspaper","de",TRUE,FALSE,FALSE,FALSE,FALSE
"1302","ww-kurier.de","digital-born news outlet","de",TRUE,FALSE,FALSE,FALSE,FALSE
"1303","www1.wdr.de","public broadcaster","de",FALSE,FALSE,TRUE,FALSE,FALSE
"1304","wxyz.com","commercial broadcaster","en",FALSE,FALSE,FALSE,TRUE,FALSE
"1305","wz-net.de","legacy press","de",FALSE,TRUE,FALSE,FALSE,FALSE
"1306","wz.de","legacy press","de",TRUE,TRUE,TRUE,FALSE,TRUE
"1307","wzonline.de","legacy press",NA,FALSE,FALSE,TRUE,TRUE,FALSE
"1308","yahoo.com","digital-born news outlet","de",TRUE,FALSE,FALSE,FALSE,FALSE
"1309","yahoo.com/news","portal",NA,NA,NA,NA,NA,NA
"1310","yoice.net","hyperpartisan news","de",FALSE,FALSE,FALSE,FALSE,FALSE
"1311","yomiuri.co.jp","legacy press","ja",TRUE,FALSE,FALSE,FALSE,FALSE
"1312","you-fm.de","public broadcaster","de",FALSE,FALSE,TRUE,FALSE,FALSE
"1313","zak.de","legacy press","de",FALSE,TRUE,FALSE,FALSE,TRUE
"1314","zaronews.world","hyperpartisan news","de",FALSE,FALSE,FALSE,FALSE,FALSE
"1315","zdf.de","public broadcaster","de",FALSE,FALSE,FALSE,TRUE,FALSE
"1316","ze.tt","legacy press","de",FALSE,FALSE,TRUE,FALSE,FALSE
"1317","zeit.de","legacy press","de",FALSE,TRUE,TRUE,TRUE,FALSE
"1318","zettelsraum.blogspot.de","hyperpartisan news","de",FALSE,FALSE,FALSE,FALSE,FALSE
"1319","zevener-zeitung.de","legacy press",NA,FALSE,TRUE,FALSE,FALSE,FALSE
"1320","zlive-news.de","digital-born news outlet","de",TRUE,FALSE,FALSE,FALSE,FALSE
"1321","zuercherin.com","hyperpartisan news","de",FALSE,FALSE,FALSE,FALSE,FALSE
"1322","zuerst.de","hyperpartisan news","de",FALSE,FALSE,FALSE,FALSE,FALSE
"1323","zukunft-ch.ch","hyperpartisan news","de",FALSE,FALSE,FALSE,FALSE,FALSE
"1324","zvw.de","legacy press","de",FALSE,TRUE,TRUE,FALSE,FALSE
